0.000126776  270 8
0.000344861  270 9
0.000396580  270 10
0.000140096  280 1
0.000090914  280 2
0.000097798  280 3
0.000101919  280 4
0.000353000  280 5
0.001412807  280 6
0.000194735  280 7
0.000137542  280 8
0.000595988  280 9
0.000205242  280 10
0.000064142  290 1
0.000081181  290 2
0.000082342  290 3
0.000181273  290 4
0.000095804  290 5
0.000110640  290 6
0.000411099  290 7
0.000156617  290 8
0.000284615  290 9
0.000291869  290 10
0.000131530  300 1
0.000090043  300 2
0.000174177  300 3
0.000115035  300 4
0.000113546  300 5
0.000343132  300 6
0.000253040  300 7
0.000469269  300 8
0.000625596  300 9
0.000338882  300 10
0.000106945  310 1
0.000117639  310 2
0.000092628  310 3
0.000113752  310 4
0.000178268  310 5
0.000132542  310 6
0.000158413  310 7
0.000300740  310 8
0.000242987  310 9
0.000596328  310 10
0.000136796  320 1
0.000132236  320 2
0.000119916  320 3
0.000107768  320 4
0.000107821  320 5
0.000163939  320 6
0.000145375  320 7
0.000408448  320 8
0.000159640  320 9
0.000161178  320 10
0.000040846  330 1
0.000123720  330 2
0.000136105  330 3
0.000107061  330 4
0.000138159  330 5
0.000289643  330 6
0.003234051  330 7
0.000365930  330 8
0.000366070  330 9
0.000332750  330 10
0.000130353  340 1
0.000086869  340 2
0.000122412  340 3
0.000122457  340 4
0.000107566  340 5
0.000151440  340 6
0.000226015  340 7
0.000115201  340 8
0.000543888  340 9
0.000394559  340 10
0.000171316  350 1
0.000172579  350 2
0.000115940  350 3
0.000161851  350 4
0.000133662  350 5
0.000561485  350 6
0.000633585  350 7
0.000280195  350 8
0.000227417  350 9
0.000705151  350 10
0.000129040  360 1
0.000111245  360 2
0.000089060  360 3
0.000108594  360 4
0.000212705  360 5
0.000172741  360 6
0.000203021  360 7
0.000338138  360 8
0.000206928  360 9
0.000796473  360 10
0.000133496  370 1
0.000139540  370 2
0.000105882  370 3
0.000141080  370 4
0.000110941  370 5
0.000129692  370 6
0.000572431  370 7
0.000365684  370 8
0.000280714  370 9
0.000580498  370 10
0.000090612  380 1
0.000114305  380 2
0.000113028  380 3
0.000124924  380 4
0.000117596  380 5
0.000081945  380 6
0.000095510  380 7
0.000175770  380 8
0.000162893  380 9
0.000117147  380 10
0.000079137  390 1
0.000086151  390 2
0.000111333  390 3
0.000126611  390 4
0.000124201  390 5
0.000125203  390 6
0.000140415  390 7
0.000146748  390 8
0.000226540  390 9
0.000429518  390 10
0.000144375  400 1
0.000108715  400 2
0.000105973  400 3
0.003012133  400 4
0.000132980  400 5
0.000167884  400 6
0.000327742  400 7
0.000287474  400 8
0.000262791  400 9
0.000197671  400 10
0.000137675  410 1
0.000115867  410 2
0.000118368  410 3
0.000132605  410 4
0.001057646  410 5
0.000126120  410 6
0.000182730  410 7
0.000182415  410 8
0.000173716  410 9
0.000457207  410 10
0.000134099  420 1
0.000078957  420 2
0.000107202  420 3
0.000131748  420 4
0.000119236  420 5
0.000231716  420 6
0.000156880  420 7
0.000275808  420 8
0.000258531  420 9
0.002210946  420 10
0.000089730  430 1
0.000115944  430 2
0.000109867  430 3
0.000114640  430 4
0.000124490  430 5
0.000461834  430 6
0.000228303  430 7
0.000309020  430 8
0.000199319  430 9
0.000441076  430 10
0.000164264  440 1
0.000154381  440 2
0.000098292  440 3
0.000096641  440 4
0.000718570  440 5
0.000218562  440 6
0.000227928  440 7
0.000189125  440 8
0.000290903  440 9
0.000547880  440 10
0.000114863  450 1
0.000145841  450 2
0.000134218  450 3
0.000098880  450 4
0.000148557  450 5
0.000262396  450 6
0.000172932  450 7
0.000204067  450 8
0.000121654  450 9
0.000185922  450 10
0.000146746  460 1
0.000084358  460 2
0.000128391  460 3
0.000074049  460 4
0.000097540  460 5
0.000129767  460 6
0.000091345  460 7
0.000126278  460 8
0.000121239  460 9
0.000293122  460 10
0.000135905  470 1
0.000105393  470 2
0.000111081  470 3
0.000085638  470 4
0.000153822  470 5
0.000131279  470 6
0.000322691  470 7
0.000248737  470 8
0.000164980  470 9
0.000205666  470 10
0.000096837  480 1
0.000136260  480 2
0.000095383  480 3
0.000090214  480 4
0.000185634  480 5
0.000125961  480 6
0.000098044  480 7
0.000111621  480 8
0.000207122  480 9
0.000216734  480 10
0.000067257  490 1
0.000128789  490 2
0.000087636  490 3
0.000070168  490 4
0.000102569  490 5
0.000124483  490 6
0.000156735  490 7
0.000807662  490 8
0.000294344  490 9
0.000419244  490 10
0.000102945  500 1
0.000095570  500 2
0.000092852  500 3
0.000103678  500 4
0.000151681  500 5
0.000104967  500 6
0.000173292  500 7
0.000297672  500 8
0.000175838  500 9
0.000136428  500 10
0.000139428  510 1
0.000123029  510 2
0.000114194  510 3
0.000163533  510 4
0.000102117  510 5
0.000149204  510 6
0.000274656  510 7
0.000119061  510 8
0.000214868  510 9
0.000411393  510 10
0.000095334  20 1
0.000082508  20 2
0.000055580  20 3
0.000078458  20 4
0.000150149  20 5
0.000094033  20 6
0.000145043  20 7
0.000512830  20 8
0.000396188  20 9
0.000647858  20 10
0.000169622  30 1
0.001329881  30 2
0.000125844  30 3
0.000088643  30 4
0.000123771  30 5
0.000154516  30 6
0.000167800  30 7
0.000757855  30 8
0.001743241  30 9
0.000243792  30 10
0.000086103  40 1
0.000079424  40 2
0.000084141  40 3
0.000104629  40 4
0.000114273  40 5
0.000127033  40 6
0.000112327  40 7
0.000195675  40 8
0.000119675  40 9
0.000520544  40 10
0.000060735  50 1
0.000086885  50 2
0.000079705  50 3
0.000091494  50 4
0.000075196  50 5
0.000132696  50 6
0.000184026  50 7
0.000160501  50 8
0.000131327  50 9
0.000127705  50 10
0.000031475  60 1
0.000050247  60 2
0.000089548  60 3
0.000152742  60 4
0.000107947  60 5
0.000068804  60 6
0.000147825  60 7
0.000184708  60 8
0.000599019  60 9
0.000132627  60 10
0.000099289  70 1
0.000056793  70 2
0.000121446  70 3
0.000052466  70 4
0.000074105  70 5
0.000136752  70 6
0.000093949  70 7
0.000202880  70 8
0.000115557  70 9
0.000139307  70 10
0.000032937  80 1
0.000069080  80 2
0.000035413  80 3
0.003393225  80 4
0.000085936  80 5
0.000130122  80 6
0.000145595  80 7
0.000125543  80 8
0.000116030  80 9
0.000163975  80 10
0.000249621  90 1
0.000087752  90 2
0.000135693  90 3
0.000194727  90 4
0.000951202  90 5
0.001062427  90 6
0.000348031  90 7
0.000331729  90 8
0.000640389  90 9
0.000535309  90 10
0.000057195  100 1
0.000049521  100 2
0.000083781  100 3
0.000063702  100 4
0.000068146  100 5
0.000081927  100 6
0.000093835  100 7
0.000100767  100 8
0.000161724  100 9
0.000246485  100 10
0.000061873  110 1
0.000058188  110 2
0.000050004  110 3
0.000093544  110 4
0.000800288  110 5
0.000106120  110 6
0.000088722  110 7
0.000280087  110 8
0.000117196  110 9
0.000144523  110 10
0.000061151  120 1
0.000032854  120 2
0.000045687  120 3
0.000103762  120 4
0.000101063  120 5
0.000079901  120 6
0.008453386  120 7
0.000128321  120 8
0.000647165  120 9
0.000275775  120 10
0.000094688  130 1
0.000069415  130 2
0.000080656  130 3
0.000057012  130 4
0.000302637  130 5
0.000313758  130 6
0.000119534  130 7
0.002013716  130 8
0.000134562  130 9
0.000133381  130 10
0.000067225  140 1
0.000073084  140 2
0.002215648  140 3
0.000742792  140 4
0.000071834  140 5
0.000829639  140 6
0.000092354  140 7
0.000112320  140 8
0.000294302  140 9
0.000210752  140 10
0.000065147  150 1
0.000161873  150 2
0.000385917  150 3
0.000083869  150 4
0.000085333  150 5
0.000192879  150 6
0.000164917  150 7
0.000141239  150 8
0.000355083  150 9
0.000151169  150 10
0.000039147  160 1
0.000068356  160 2
0.000051855  160 3
0.000088495  160 4
0.000087091  160 5
0.003798497  160 6
0.000104687  160 7
0.000136253  160 8
0.000112034  160 9
0.000973662  160 10
0.000114371  170 1
0.000080497  170 2
0.000124433  170 3
0.000096381  170 4
0.000076239  170 5
0.000088922  170 6
0.000999647  170 7
0.000129097  170 8
0.000189326  170 9
0.000300114  170 10
0.000088680  180 1
0.000058093  180 2
0.000041796  180 3
0.000052191  180 4
0.000071746  180 5
0.000105505  180 6
0.000128426  180 7
0.000289287  180 8
0.000148979  180 9
0.001905878  180 10
0.000071967  190 1
0.000110432  190 2
0.000059061  190 3
0.000094903  190 4
0.000101479  190 5
0.000076081  190 6
0.000309749  190 7
0.000176876  190 8
0.000570341  190 9
0.000224249  190 10
0.000096025  200 1
0.000036872  200 2
0.000059986  200 3
0.000078623  200 4
0.000064472  200 5
0.000069940  200 6
0.000103257  200 7
0.000439777  200 8
0.000202856  200 9
0.000175517  200 10
0.000060170  210 1
0.000131119  210 2
0.000083685  210 3
0.000241548  210 4
0.000105199  210 5
0.000136046  210 6
0.000101711  210 7
0.000092871  210 8
0.000124172  210 9
0.000151322  210 10
0.000068818  220 1
0.000058294  220 2
0.000045312  220 3
0.000091898  220 4
0.000145401  220 5
0.002219935  220 6
0.000136469  220 7
0.000152200  220 8
0.000104748  220 9
0.000129374  220 10
0.000053859  230 1
0.000033516  230 2
0.002297523  230 3
0.000072847  230 4
0.000140374  230 5
0.000113703  230 6
0.000100557  230 7
0.000124623  230 8
0.000131935  230 9
0.000138750  230 10
0.000233496  240 1
0.000078772  240 2
0.000079251  240 3
0.000071112  240 4
0.000069374  240 5
0.000152424  240 6
0.000142918  240 7
0.000123238  240 8
0.000140858  240 9
0.000365983  240 10
0.000057932  250 1
0.000105933  250 2
0.000076500  250 3
0.000052042  250 4
0.000114349  250 5
0.000077961  250 6
0.000155166  250 7
0.000172733  250 8
0.000202562  250 9
0.000414659  250 10
0.000106103  260 1
0.004346891  260 2
0.000076013  260 3
0.000056313  260 4
0.000159160  260 5
0.000133677  260 6
0.000205869  260 7
0.000434885  260 8
0.000180710  260 9
0.000397213  260 10
0.000087173  270 1
0.000128521  270 2
0.000049215  270 3
0.000056557  270 4
0.000084268  270 5
0.000112506  270 6
0.000132285  270 7
0.000217539  270 8
0.000142706  270 9
0.003559285  270 10
0.000040389  280 1
0.000244043  280 2
0.000083273  280 3
0.000113991  280 4
0.000101360  280 5
0.000095963  280 6
0.000221570  280 7
0.000373629  280 8
0.000353923  280 9
0.000145929  280 10
0.000093292  290 1
0.000088950  290 2
0.000048544  290 3
0.000095403  290 4
0.000117803  290 5
0.000109945  290 6
0.000237211  290 7
0.000201175  290 8
0.000350611  290 9
0.000126816  290 10
0.000107774  300 1
0.000109437  300 2
0.000054139  300 3
0.001294247  300 4
0.000077225  300 5
0.000182118  300 6
0.000550890  300 7
0.000291139  300 8
0.000113857  300 9
0.000179865  300 10
0.000091875  310 1
0.000083807  310 2
0.000094692  310 3
0.000078193  310 4
0.000070328  310 5
0.000168059  310 6
0.000122431  310 7
0.000154262  310 8
0.002959907  310 9
0.000132785  310 10
0.000042732  320 1
0.001868956  320 2
0.000058928  320 3
0.000059372  320 4
0.000074803  320 5
0.000083899  320 6
0.000116984  320 7
0.000106939  320 8
0.000228632  320 9
0.000214189  320 10
0.000033664  330 1
0.000277401  330 2
0.000055657  330 3
0.000122865  330 4
0.000109571  330 5
0.000067583  330 6
0.000105217  330 7
0.000147136  330 8
0.000330423  330 9
0.000156253  330 10
0.000045541  340 1
0.000048732  340 2
0.001734013  340 3
0.000051286  340 4
0.000071671  340 5
0.000100403  340 6
0.000135784  340 7
0.000105247  340 8
0.000149124  340 9
0.000519185  340 10
0.000087512  350 1
0.000110508  350 2
0.000080365  350 3
0.000046569  350 4
0.000065843  350 5
0.000076173  350 6
0.000179212  350 7
0.000146927  350 8
0.000294959  350 9
0.000139798  350 10
0.000091896  360 1
0.000119920  360 2
0.000119586  360 3
0.000055762  360 4
0.000069431  360 5
0.000085132  360 6
0.000087971  360 7
0.000155370  360 8
0.001829718  360 9
0.000169156  360 10
0.000472444  370 1
0.000116568  370 2
0.000052728  370 3
0.000094291  370 4
0.000105010  370 5
0.000109282  370 6
0.000123899  370 7
0.000571369  370 8
0.000166210  370 9
0.000110623  370 10
0.000122792  380 1
0.000087537  380 2
0.000072842  380 3
0.000134751  380 4
0.000124311  380 5
0.000137410  380 6
0.000117100  380 7
0.000415105  380 8
0.000329059  380 9
0.000127834  380 10
0.000058853  390 1
0.000042383  390 2
0.000164465  390 3
0.000092562  390 4
0.000062705  390 5
0.000095319  390 6
0.000114930  390 7
0.000517653  390 8
0.000216572  390 9
0.000169645  390 10
0.000063533  400 1
0.000063285  400 2
0.000499074  400 3
0.000057568  400 4
0.000069926  400 5
0.000077292  400 6
0.000108583  400 7
0.000122373  400 8
0.000127918  400 9
0.000127270  400 10
0.000088495  410 1
0.000052091  410 2
0.000088004  410 3
0.000063197  410 4
0.000098027  410 5
0.000075412  410 6
0.000179741  410 7
0.000228238  410 8
0.000362220  410 9
0.003428649  410 10
0.000082715  420 1
0.000049018  420 2
0.000050793  420 3
0.000071306  420 4
0.000065065  420 5
0.000090777  420 6
0.000116894  420 7
0.000123913  420 8
0.000625593  420 9
0.000158145  420 10
0.000084593  430 1
0.000614070  430 2
0.000096898  430 3
0.000069871  430 4
0.000068804  430 5
0.000151820  430 6
0.000092689  430 7
0.000122200  430 8
0.000180975  430 9
0.000247151  430 10
0.000063116  440 1
0.000086019  440 2
0.000274735  440 3
0.000105922  440 4
0.000075303  440 5
0.000159248  440 6
0.000127831  440 7
0.000156376  440 8
0.000176006  440 9
0.000145715  440 10
0.000090890  450 1
0.000084553  450 2
0.010732828  450 3
0.000109923  450 4
0.000105218  450 5
0.000078025  450 6
0.000099628  450 7
0.000433041  450 8
0.000115931  450 9
0.000326050  450 10
0.000093428  460 1
0.000067454  460 2
0.000086582  460 3
0.000063435  460 4
0.000074078  460 5
0.000086928  460 6
0.000257239  460 7
0.000133315  460 8
0.000169507  460 9
0.000127566  460 10
0.000090311  470 1
0.000076768  470 2
0.000084993  470 3
0.000064188  470 4
0.000074431  470 5
0.000131460  470 6
0.000103827  470 7
0.000255983  470 8
0.000100366  470 9
0.000125954  470 10
0.000074275  480 1
0.000092861  480 2
0.001193851  480 3
0.000063358  480 4
0.000081230  480 5
0.000079708  480 6
0.000121911  480 7
0.000104065  480 8
0.000113506  480 9
0.000232705  480 10
0.000069457  490 1
0.000087798  490 2
0.000079999  490 3
0.001042265  490 4
0.000067939  490 5
0.000126433  490 6
0.002949906  490 7
0.000540154  490 8
0.000774285  490 9
0.000236840  490 10
0.000094288  500 1
0.000071785  500 2
0.000090709  500 3
0.000966333  500 4
0.000068445  500 5
0.000106063  500 6
0.000152957  500 7
0.000098556  500 8
0.000412305  500 9
0.000174168  500 10
0.000093794  510 1
0.000043786  510 2
0.000088143  510 3
0.000069194  510 4
0.000089416  510 5
0.000106192  510 6
0.000123598  510 7
0.000954641  510 8
0.002042935  510 9
0.003223795  510 10
0.000100697  20 1
0.001713844  20 2
0.000088178  20 3
0.000099590  20 4
0.000152416  20 5
0.000124054  20 6
0.000099548  20 7
0.000107526  20 8
0.000117109  20 9
0.000212321  20 10
0.000063719  30 1
0.000068033  30 2
0.000044894  30 3
0.000066687  30 4
0.000117258  30 5
0.000093966  30 6
0.000114967  30 7
0.000144021  30 8
0.000228137  30 9
0.000128846  30 10
0.000061453  40 1
0.000081700  40 2
0.000048993  40 3
0.000102850  40 4
0.000108829  40 5
0.000106702  40 6
0.000131317  40 7
0.000107015  40 8
0.000106366  40 9
0.000244613  40 10
0.000086447  50 1
0.000068825  50 2
0.000042171  50 3
0.019524859  50 4
0.000070924  50 5
0.002054318  50 6
0.000125261  50 7
0.000194438  50 8
0.000216549  50 9
0.000230374  50 10
0.000099820  60 1
0.000086843  60 2
0.000075004  60 3
0.000126931  60 4
0.000079160  60 5
0.000134940  60 6
0.000115477  60 7
0.000193825  60 8
0.000307507  60 9
0.000162347  60 10
0.000129970  70 1
0.000080090  70 2
0.000088241  70 3
0.000093307  70 4
0.000093578  70 5
0.000081283  70 6
0.000135099  70 7
0.000137687  70 8
0.000102993  70 9
0.000126129  70 10
0.000079750  80 1
0.000069990  80 2
0.000089031  80 3
0.000083254  80 4
0.000062131  80 5
0.000077454  80 6
0.000081442  80 7
0.000551080  80 8
0.000155200  80 9
0.000869506  80 10
0.000037398  90 1
0.000086694  90 2
0.001323230  90 3
0.000081522  90 4
0.000064129  90 5
0.000118713  90 6
0.001071744  90 7
0.000134688  90 8
0.000626172  90 9
0.000123692  90 10
0.000174485  100 1
0.000084491  100 2
0.000093841  100 3
0.000079569  100 4
0.000074487  100 5
0.000107914  100 6
0.000248460  100 7
0.000178006  100 8
0.000109184  100 9
0.000214817  100 10
0.000058064  110 1
0.000097796  110 2
0.001760120  110 3
0.000074746  110 4
0.000109409  110 5
0.000135415  110 6
0.000107983  110 7
0.000211609  110 8
0.000145772  110 9
0.000119870  110 10
0.000075022  120 1
0.000089257  120 2
0.000036856  120 3
0.000056317  120 4
0.000087459  120 5
0.000076747  120 6
0.000302866  120 7
0.000101493  120 8
0.000302997  120 9
0.000126529  120 10
0.000144944  130 1
0.000089123  130 2
0.000094123  130 3
0.000096845  130 4
0.000096262  130 5
0.000144553  130 6
0.000133671  130 7
0.000173676  130 8
0.000393502  130 9
0.000994216  130 10
0.000172898  140 1
0.000168569  140 2
0.000323151  140 3
0.000160396  140 4
0.000587279  140 5
0.000338572  140 6
0.003589676  140 7
0.000358356  140 8
0.000723593  140 9
0.003535890  140 10
0.000049418  150 1
0.000094537  150 2
0.000099966  150 3
0.000094280  150 4
0.000107875  150 5
0.000112334  150 6
0.000126653  150 7
0.000146477  150 8
0.000706793  150 9
0.000121469  150 10
0.000068365  160 1
0.000035331  160 2
0.000040493  160 3
0.000079801  160 4
0.000225749  160 5
0.000095448  160 6
0.000110905  160 7
0.000178842  160 8
0.000425279  160 9
0.000382111  160 10
0.000483614  170 1
0.000087206  170 2
0.000076833  170 3
0.000104128  170 4
0.000108343  170 5
0.000100070  170 6
0.000120771  170 7
0.000185609  170 8
0.000141399  170 9
0.000157418  170 10
0.000095981  180 1
0.000062365  180 2
0.000090367  180 3
0.000143686  180 4
0.000077340  180 5
0.000125273  180 6
0.000111214  180 7
0.000174215  180 8
0.000288672  180 9
0.000150042  180 10
0.000062742  190 1
0.000041719  190 2
0.000157039  190 3
0.001024014  190 4
0.000122763  190 5
0.000172133  190 6
0.000122459  190 7
0.000281958  190 8
0.000125979  190 9
0.000168536  190 10
0.000032878  200 1
0.000097675  200 2
0.000168099  200 3
0.000047192  200 4
0.000074359  200 5
0.000089022  200 6
0.000105689  200 7
0.000108372  200 8
0.000115109  200 9
0.000456079  200 10
0.000068485  210 1
0.000087000  210 2
0.000086963  210 3
0.000331645  210 4
0.000132926  210 5
0.000115203  210 6
0.000187113  210 7
0.000238150  210 8
0.000123359  210 9
0.000133240  210 10
0.000083354  220 1
0.000088501  220 2
0.000043995  220 3
0.000049032  220 4
0.000095176  220 5
0.000085785  220 6
0.000217192  220 7
0.000106422  220 8
0.000126185  220 9
0.000124943  220 10
0.000070981  230 1
0.000114647  230 2
0.000048768  230 3
0.000090021  230 4
0.000070629  230 5
0.000113857  230 6
0.000112924  230 7
0.000687299  230 8
0.000140341  230 9
0.000231081  230 10
0.000089100  240 1
0.000074634  240 2
0.000092134  240 3
0.000090098  240 4
0.000076007  240 5
0.000103239  240 6
0.000097571  240 7
0.000142967  240 8
0.000127221  240 9
0.000233755  240 10
0.000060174  250 1
0.000080843  250 2
0.000091557  250 3
0.000072687  250 4
0.000084272  250 5
0.000082980  250 6
0.000104863  250 7
0.000138763  250 8
0.000136054  250 9
0.000306745  250 10
0.000063417  260 1
0.000087502  260 2
0.000151188  260 3
0.000084732  260 4
0.000092346  260 5
0.000090028  260 6
0.000124529  260 7
0.000939158  260 8
0.000195438  260 9
0.002066984  260 10
0.000150633  270 1
0.000092025  270 2
0.000075205  270 3
0.000109047  270 4
0.000101193  270 5
0.002540232  270 6
0.000115426  270 7
0.000188555  270 8
0.000285361  270 9
0.000371866  270 10
0.000095288  280 1
0.000083966  280 2
0.000096370  280 3
0.000103910  280 4
0.000087585  280 5
0.000092076  280 6
0.000157945  280 7
0.000353239  280 8
0.002497054  280 9
0.000178295  280 10
0.000152607  290 1
0.000086184  290 2
0.000313267  290 3
0.000858729  290 4
0.000107995  290 5
0.000152374  290 6
0.000490453  290 7
0.000150116  290 8
0.000135035  290 9
0.000153693  290 10
0.000067143  300 1
0.000042670  300 2
0.000052734  300 3
0.000062941  300 4
0.000097888  300 5
0.000105086  300 6
0.000116604  300 7
0.000187533  300 8
0.000445963  300 9
0.000286175  300 10
0.000091737  310 1
0.000091495  310 2
0.000077625  310 3
0.000119387  310 4
0.000094513  310 5
0.000081400  310 6
0.000195001  310 7
0.000114307  310 8
0.000810565  310 9
0.000205336  310 10
0.000091104  320 1
0.000122641  320 2
0.000056769  320 3
0.000071427  320 4
0.000096655  320 5
0.000165942  320 6
0.000103457  320 7
0.000148528  320 8
0.000123813  320 9
0.000165825  320 10
0.000061822  330 1
0.000112695  330 2
0.000084059  330 3
0.000088884  330 4
0.000176656  330 5
0.000112953  330 6
0.000086593  330 7
0.000097321  330 8
0.000136079  330 9
0.000110558  330 10
0.000076830  340 1
0.000574251  340 2
0.000055778  340 3
0.000529378  340 4
0.000130208  340 5
0.000103677  340 6
0.000112845  340 7
0.000113970  340 8
0.000169834  340 9
0.000109859  340 10
0.000129884  350 1
0.000142704  350 2
0.000088711  350 3
0.000819742  350 4
0.000065696  350 5
0.000104768  350 6
0.000114601  350 7
0.000257022  350 8
0.000111025  350 9
0.000110969  350 10
0.000044721  360 1
0.000085477  360 2
0.000048841  360 3
0.000496023  360 4
0.000096770  360 5
0.000100934  360 6
0.000083315  360 7
0.000091708  360 8
0.000106394  360 9
0.000216155  360 10
0.000090047  370 1
0.000893674  370 2
0.000087164  370 3
0.000084623  370 4
0.000346246  370 5
0.000096511  370 6
0.000082554  370 7
0.000121240  370 8
0.000106687  370 9
0.000115187  370 10
0.000066425  380 1
0.000232656  380 2
0.000065469  380 3
0.000096111  380 4
0.000254367  380 5
0.000095076  380 6
0.000108357  380 7
0.000399326  380 8
0.000242630  380 9
0.000122672  380 10
0.000033279  390 1
0.000115219  390 2
0.000057640  390 3
0.000045939  390 4
0.000329957  390 5
0.000116004  390 6
0.000369680  390 7
0.000107309  390 8
0.000232681  390 9
0.000236254  390 10
0.000084823  400 1
0.000087384  400 2
0.000165916  400 3
0.000103453  400 4
0.000097779  400 5
0.000098782  400 6
0.000234086  400 7
0.000145427  400 8
0.000139296  400 9
0.000329529  400 10
0.000036809  410 1
0.000079121  410 2
0.002154391  410 3
0.000061784  410 4
0.000093400  410 5
0.000118014  410 6
0.000214514  410 7
0.000160206  410 8
0.000183144  410 9
0.000167732  410 10
